               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.059128,            0.081413,                   0,             0.67031,             0.59829,              0.6505,             0.26125,            0.051231,            0.059563,                   0,          0.00025345,          0.00025345,          0.00025345
                  72,            0.059126,            0.085132,                   0,             0.65669,             0.60399,             0.64883,              0.2575,            0.051546,            0.059307,                   0,          0.00025178,          0.00025178,          0.00025178
                  73,            0.059284,            0.084097,                   0,             0.66378,             0.60399,             0.64587,             0.26153,            0.051358,            0.059922,                   0,          0.00025012,          0.00025012,          0.00025012
                  74,            0.058072,            0.083891,                   0,             0.66631,             0.59165,             0.64101,              0.2569,            0.051281,            0.059808,                   0,          0.00024845,          0.00024845,          0.00024845
                  75,            0.060135,            0.088212,                   0,             0.66338,             0.58689,             0.63657,             0.25768,            0.051305,            0.059312,                   0,          0.00024679,          0.00024679,          0.00024679
                  76,            0.058853,            0.079119,                   0,             0.66296,             0.58281,             0.63164,             0.25728,            0.051214,            0.059397,                   0,          0.00024513,          0.00024513,          0.00024513
                  77,            0.057691,            0.073329,                   0,             0.66279,             0.58974,             0.63906,             0.25826,            0.051233,            0.059054,                   0,          0.00024346,          0.00024346,          0.00024346
                  78,            0.059355,            0.073261,                   0,             0.66465,              0.5816,             0.64129,             0.26425,            0.050981,            0.058982,                   0,          0.00024179,          0.00024179,          0.00024179
                  79,            0.058265,            0.082177,                   0,             0.65353,             0.58405,             0.64345,             0.26488,            0.050957,            0.059163,                   0,          0.00024013,          0.00024013,          0.00024013
                  80,            0.058523,            0.075758,                   0,             0.65081,             0.59544,             0.64079,             0.26372,            0.051055,             0.05977,                   0,          0.00023846,          0.00023846,          0.00023846
                  81,            0.056575,            0.074652,                   0,             0.63935,             0.60399,              0.6363,              0.2557,            0.051176,            0.060124,                   0,           0.0002368,           0.0002368,           0.0002368
                  82,            0.057549,            0.068161,                   0,             0.66129,             0.60073,             0.64165,             0.25847,             0.05119,            0.059493,                   0,          0.00023513,          0.00023513,          0.00023513
                  83,            0.057716,            0.078645,                   0,             0.67013,             0.58974,             0.65493,             0.25918,            0.051055,            0.059397,                   0,          0.00023347,          0.00023347,          0.00023347
                  84,            0.057729,            0.080049,                   0,             0.67535,             0.59544,             0.65116,             0.25924,             0.05099,            0.059363,                   0,           0.0002318,           0.0002318,           0.0002318
                  85,            0.059252,            0.080532,                   0,             0.67057,             0.59829,             0.65336,             0.26335,            0.050989,            0.059691,                   0,          0.00023014,          0.00023014,          0.00023014
                  86,            0.057949,             0.07933,                   0,             0.67434,             0.60765,             0.65268,             0.26193,            0.050868,            0.059885,                   0,          0.00022847,          0.00022847,          0.00022847
                  87,            0.058497,            0.071599,                   0,             0.65519,             0.60969,             0.65201,             0.26466,             0.05104,             0.05904,                   0,          0.00022681,          0.00022681,          0.00022681
                  88,            0.057555,             0.07296,                   0,             0.66073,             0.59544,              0.6504,             0.26455,            0.050907,            0.058886,                   0,          0.00022514,          0.00022514,          0.00022514
                  89,            0.059149,            0.073336,                   0,             0.67624,             0.59507,             0.64834,             0.26583,            0.050839,            0.058835,                   0,          0.00022348,          0.00022348,          0.00022348
                  90,            0.057087,            0.074829,                   0,              0.6693,             0.59544,             0.64558,             0.26509,            0.050834,            0.059112,                   0,          0.00022181,          0.00022181,          0.00022181
                  91,            0.058319,            0.087192,                   0,             0.67455,             0.59641,             0.64561,             0.26525,             0.05085,             0.05956,                   0,          0.00022015,          0.00022015,          0.00022015
                  92,            0.057107,             0.07921,                   0,             0.67318,             0.58097,             0.65308,             0.26661,            0.050762,            0.059317,                   0,          0.00021848,          0.00021848,          0.00021848
                  93,            0.057276,             0.07518,                   0,             0.67715,              0.5812,             0.65717,             0.26896,            0.050777,            0.059386,                   0,          0.00021682,          0.00021682,          0.00021682
                  94,            0.057899,             0.07976,                   0,              0.6954,             0.57238,             0.65251,             0.26776,            0.050665,            0.058999,                   0,          0.00021515,          0.00021515,          0.00021515
                  95,             0.05866,            0.075328,                   0,              0.6615,              0.5812,             0.64797,             0.26633,            0.050655,            0.058916,                   0,          0.00021349,          0.00021349,          0.00021349
                  96,            0.057948,            0.075291,                   0,             0.67703,             0.57333,             0.64363,             0.26396,            0.050576,            0.058751,                   0,          0.00021183,          0.00021183,          0.00021183
                  97,            0.057205,             0.07409,                   0,             0.69334,              0.5584,             0.63855,             0.26263,            0.050654,            0.059045,                   0,          0.00021016,          0.00021016,          0.00021016
                  98,            0.056034,            0.071967,                   0,             0.66053,             0.58405,              0.6376,             0.26017,            0.051009,            0.059013,                   0,           0.0002085,           0.0002085,           0.0002085
                  99,            0.057492,            0.072316,                   0,             0.66297,             0.58405,             0.64477,             0.26345,            0.050966,            0.059368,                   0,          0.00020683,          0.00020683,          0.00020683
                 100,            0.057683,            0.079501,                   0,             0.70595,              0.5584,             0.64339,             0.26298,            0.050856,            0.059346,                   0,          0.00020516,          0.00020516,          0.00020516
                 101,            0.058934,            0.084072,                   0,              0.6284,             0.60705,             0.64224,             0.26593,            0.050949,            0.058902,                   0,           0.0002035,           0.0002035,           0.0002035
                 102,            0.057185,            0.079905,                   0,             0.64367,             0.59259,             0.65027,             0.26542,            0.050844,            0.059061,                   0,          0.00020183,          0.00020183,          0.00020183
                 103,            0.055637,            0.072413,                   0,             0.64772,             0.62108,             0.65541,             0.26337,            0.050584,            0.059295,                   0,          0.00020017,          0.00020017,          0.00020017
                 104,            0.057954,            0.078132,                   0,             0.63851,             0.60969,              0.6508,             0.26509,            0.050561,            0.058615,                   0,           0.0001985,           0.0001985,           0.0001985
                 105,              0.0575,            0.080137,                   0,             0.65954,             0.58502,             0.64032,             0.26173,            0.050637,            0.058926,                   0,          0.00019684,          0.00019684,          0.00019684
                 106,            0.057996,            0.078499,                   0,             0.67271,             0.58558,             0.64604,             0.26187,            0.050682,            0.059021,                   0,          0.00019517,          0.00019517,          0.00019517
                 107,            0.055325,            0.080269,                   0,             0.67175,             0.56125,             0.63641,             0.26065,            0.050794,            0.059363,                   0,          0.00019351,          0.00019351,          0.00019351
                 108,             0.05648,            0.073209,                   0,              0.6545,              0.5812,             0.63895,              0.2668,            0.050774,            0.059023,                   0,          0.00019184,          0.00019184,          0.00019184
                 109,            0.056422,            0.074617,                   0,             0.68267,             0.55271,             0.63903,             0.26616,            0.050775,            0.058779,                   0,          0.00019018,          0.00019018,          0.00019018
                 110,            0.056844,            0.079295,                   0,             0.63942,             0.60114,             0.63997,             0.26698,            0.050732,            0.058789,                   0,          0.00018851,          0.00018851,          0.00018851
                 111,             0.05668,            0.073158,                   0,             0.65093,             0.60969,             0.64751,             0.26485,            0.050662,            0.058917,                   0,          0.00018685,          0.00018685,          0.00018685
                 112,            0.057167,            0.077089,                   0,             0.64994,             0.59773,             0.64733,             0.26513,            0.050686,            0.058984,                   0,          0.00018518,          0.00018518,          0.00018518
                 113,             0.05611,            0.081362,                   0,             0.65069,             0.59829,             0.64114,             0.26674,            0.050613,            0.059351,                   0,          0.00018352,          0.00018352,          0.00018352
                 114,            0.054215,            0.080284,                   0,             0.65927,             0.60087,             0.64264,             0.26646,            0.050663,            0.059854,                   0,          0.00018186,          0.00018186,          0.00018186
